L2Loss_1@GPU-0@(1x1x64x256)->(1x1)	L2Loss_1	L2Loss	GPU-0	0	4	4	(1x1x64x256)->(1x1)	1	1	0
resnet_model/batch_normalization_32/moving_variance/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_32/moving_variance/read	Identity	GPU-0	0	1	2	(256x1)->(256x1)	0	1	0
resnet_model/batch_normalization_38/moving_variance@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_38/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_11/FusedBatchNorm@GPU-0@(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(128x1 slot 3 slot )(128x1 slot 4 slot )	resnet_model/batch_normalization_11/FusedBatchNorm	FusedBatchNorm	GPU-0	0	520	520	(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(128x1 slot 3 slot )(128x1 slot 4 slot )	1	1	0
gradients/AddN_9@GPU-0@(64x2048x7x7)(64x2048x7x7)(2048x1 slot 1 slot )(2048x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x2048x7x7)	gradients/AddN_9	AddN	GPU-0	0	490	490	(64x2048x7x7)(64x2048x7x7)(2048x1 slot 1 slot )(2048x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x2048x7x7)	1	1	0
resnet_model/add_14@GPU-0@(64x2048x7x7)(64x2048x7x7)->(64x2048x7x7)	resnet_model/add_14	Add	GPU-0	0	490	490	(64x2048x7x7)(64x2048x7x7)->(64x2048x7x7)	1	1	0
gradients/resnet_model/conv2d_24/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x512x1024)(64x1024x14x14)->(64x512x28x28)	gradients/resnet_model/conv2d_24/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	7534	7534	(int32 4x1)(1x1x512x1024)(64x1024x14x14)->(64x512x28x28)	1	1	0
resnet_model/batch_normalization_47/gamma@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_47/gamma	VariableV2	GPU-0	0	2	3	(no input)->(512x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_5/beta/ApplyMomentum@GPU-0@(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	Momentum/update_resnet_model/batch_normalization_5/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	1	1	0
resnet_model/batch_normalization_29/beta/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_29/beta/read	Identity	GPU-0	0	1	1	(256x1)->(256x1)	0	1	0
resnet_model/Relu_45@GPU-0@(64x2048x7x7)(2048x1 slot 1 slot )(2048x1 slot 2 slot )(2048x1 slot 3 slot )(2048x1 slot 4 slot )->(64x2048x7x7)	resnet_model/Relu_45	Relu	GPU-0	0	334	334	(64x2048x7x7)(2048x1 slot 1 slot )(2048x1 slot 2 slot )(2048x1 slot 3 slot )(2048x1 slot 4 slot )->(64x2048x7x7)	1	1	0
resnet_model/batch_normalization_22/AssignMovingAvg@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_22/AssignMovingAvg	AssignSub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
resnet_model/batch_normalization_8/AssignMovingAvg_1/sub_1@GPU-0@(64x1)(64x1)->(64x1)	resnet_model/batch_normalization_8/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	1	1	(64x1)(64x1)->(64x1)	1	1	0
resnet_model/conv2d_10/kernel/Momentum@GPU-0@(no input)->(1x1x64x256)	resnet_model/conv2d_10/kernel/Momentum	VariableV2	GPU-0	0	3	4	(no input)->(1x1x64x256)	0	1	0
L2Loss_38@GPU-0@(3x3x256x256)->(1x1)	L2Loss_38	L2Loss	GPU-0	0	24	24	(3x3x256x256)->(1x1)	1	1	0
Momentum/update_resnet_model/conv2d_19/kernel/ApplyMomentum@GPU-0@(3x3x128x128)(3x3x128x128)(1x1)(int32 1x1 slot 1 slot )(3x3x128x128)(1x1)->(3x3x128x128)	Momentum/update_resnet_model/conv2d_19/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	22	22	(3x3x128x128)(3x3x128x128)(1x1)(int32 1x1 slot 1 slot )(3x3x128x128)(1x1)->(3x3x128x128)	1	1	0
gradients/AddN_38@GPU-0@(64x512x28x28)(64x512x28x28)->(64x512x28x28)	gradients/AddN_38	AddN	GPU-0	0	1958	1958	(64x512x28x28)(64x512x28x28)->(64x512x28x28)	1	1	0
resnet_model/conv2d_21/kernel@GPU-0@(no input)->(1x1x512x128)	resnet_model/conv2d_21/kernel	VariableV2	GPU-0	0	3	4	(no input)->(1x1x512x128)	0	1	0
Momentum/update_resnet_model/conv2d_12/kernel/ApplyMomentum@GPU-0@(1x1x256x128)(1x1x256x128)(1x1)(int32 1x1 slot 1 slot )(1x1x256x128)(1x1)->(1x1x256x128)	Momentum/update_resnet_model/conv2d_12/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	8	8	(1x1x256x128)(1x1x256x128)(1x1)(int32 1x1 slot 1 slot )(1x1x256x128)(1x1)->(1x1x256x128)	1	1	0
resnet_model/batch_normalization_6/gamma@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_6/gamma	VariableV2	GPU-0	0	1	2	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_8/gamma/read@GPU-0@(64x1)->(64x1)	resnet_model/batch_normalization_8/gamma/read	Identity	GPU-0	0	1	2	(64x1)->(64x1)	0	1	0
gradients/AddN@GPU-0@(1001x1)(1001x1)->(1001x1)	gradients/AddN	AddN	GPU-0	0	3	3	(1001x1)(1001x1)->(1001x1)	1	1	0
gradients/AddN_51@GPU-0@(64x512x28x28)(64x512x28x28)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x512x28x28)	gradients/AddN_51	AddN	GPU-0	0	1956	1956	(64x512x28x28)(64x512x28x28)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x512x28x28)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_14/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_14/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	1	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_1/beta/read@GPU-0@(64x1)->(64x1)	resnet_model/batch_normalization_1/beta/read	Identity	GPU-0	1	0	2	(64x1)->(64x1)	0	1	0
resnet_model/batch_normalization_29/AssignMovingAvg/mul@GPU-0@(256x1)(1x1)->(256x1)	resnet_model/batch_normalization_29/AssignMovingAvg/mul	Mul	GPU-0	0	2	2	(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization/moving_mean@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization/moving_mean	VariableV2	GPU-0	0	3	4	(no input)->(64x1)	0	1	0
resnet_model/batch_normalization_12/AssignMovingAvg/sub_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_12/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
resnet_model/batch_normalization_7/AssignMovingAvg/sub_1@GPU-0@(64x1)(64x1)->(64x1)	resnet_model/batch_normalization_7/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(64x1)(64x1)->(64x1)	1	1	0
gradients/resnet_model/conv2d_21/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x512x28x28)	gradients/resnet_model/conv2d_21/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	2396	2396	(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x512x28x28)	1	1	0
resnet_model/batch_normalization_27/AssignMovingAvg_1/sub_1@GPU-0@(1024x1)(1024x1)->(1024x1)	resnet_model/batch_normalization_27/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	2	2	(1024x1)(1024x1)->(1024x1)	1	1	0
resnet_model/batch_normalization_20/gamma@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_20/gamma	VariableV2	GPU-0	0	2	3	(no input)->(128x1)	0	1	0
resnet_model/batch_normalization_22/moving_mean/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_22/moving_mean/read	Identity	GPU-0	0	2	2	(256x1)->(256x1)	0	1	0
gradients/AddN_39@GPU-0@(1x1x512x256)(1x1x512x256)->(1x1x512x256)	gradients/AddN_39	AddN	GPU-0	0	8	8	(1x1x512x256)(1x1x512x256)->(1x1x512x256)	1	1	0
resnet_model/batch_normalization_7/beta/Momentum@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_7/beta/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(64x1)	0	1	0
resnet_model/batch_normalization_46/FusedBatchNorm@GPU-0@(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x512x7x7)(512x1 slot 1 slot )(512x1 slot 2 slot )(512x1 slot 3 slot )(512x1 slot 4 slot )	resnet_model/batch_normalization_46/FusedBatchNorm	FusedBatchNorm	GPU-0	0	123	123	(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x512x7x7)(512x1 slot 1 slot )(512x1 slot 2 slot )(512x1 slot 3 slot )(512x1 slot 4 slot )	1	1	0
L2Loss_17@GPU-0@(1x1x128x512)->(1x1)	L2Loss_17	L2Loss	GPU-0	0	7	7	(1x1x128x512)->(1x1)	1	1	0
resnet_model/batch_normalization_48/beta/Momentum@GPU-0@(no input)->(2048x1)	resnet_model/batch_normalization_48/beta/Momentum	VariableV2	GPU-0	0	3	4	(no input)->(2048x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_33/gamma/ApplyMomentum@GPU-0@(1024x1)(1024x1)(1x1)(int32 1x1 slot 1 slot )(1024x1)(1x1)->(1024x1)	Momentum/update_resnet_model/batch_normalization_33/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	3	3	(1024x1)(1024x1)(1x1)(int32 1x1 slot 1 slot )(1024x1)(1x1)->(1024x1)	1	1	0
resnet_model/batch_normalization_21/gamma@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_21/gamma	VariableV2	GPU-0	0	2	3	(no input)->(512x1)	0	1	0
resnet_model/batch_normalization_17/FusedBatchNorm@GPU-0@(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(128x1 slot 3 slot )(128x1 slot 4 slot )	resnet_model/batch_normalization_17/FusedBatchNorm	FusedBatchNorm	GPU-0	0	516	516	(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(128x1 slot 3 slot )(128x1 slot 4 slot )	1	1	0
resnet_model/batch_normalization_30/AssignMovingAvg_1/mul@GPU-0@(1024x1)(1x1)->(1024x1)	resnet_model/batch_normalization_30/AssignMovingAvg_1/mul	Mul	GPU-0	0	1	1	(1024x1)(1x1)->(1024x1)	1	1	0
resnet_model/batch_normalization_29/moving_variance@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_29/moving_variance	VariableV2	GPU-0	0	1	2	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_38/AssignMovingAvg/mul@GPU-0@(256x1)(1x1)->(256x1)	resnet_model/batch_normalization_38/AssignMovingAvg/mul	Mul	GPU-0	0	2	2	(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_7/AssignMovingAvg_1/sub_1@GPU-0@(64x1)(64x1)->(64x1)	resnet_model/batch_normalization_7/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	1	1	(64x1)(64x1)->(64x1)	1	1	0
resnet_model/conv2d_48/kernel/Momentum@GPU-0@(no input)->(3x3x512x512)	resnet_model/conv2d_48/kernel/Momentum	VariableV2	GPU-0	1	2	4	(no input)->(3x3x512x512)	0	1	0
resnet_model/batch_normalization_40/moving_variance@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_40/moving_variance	VariableV2	GPU-0	0	2	2	(no input)->(512x1)	0	1	0
resnet_model/batch_normalization_11/moving_mean/read@GPU-0@(128x1)->(128x1)	resnet_model/batch_normalization_11/moving_mean/read	Identity	GPU-0	1	1	3	(128x1)->(128x1)	0	1	0
resnet_model/batch_normalization_5/moving_mean@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_5/moving_mean	VariableV2	GPU-0	0	2	3	(no input)->(64x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_30/beta/ApplyMomentum@GPU-0@(1024x1)(1024x1)(1x1)(int32 1x1 slot 1 slot )(1024x1)(1x1)->(1024x1)	Momentum/update_resnet_model/batch_normalization_30/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(1024x1)(1024x1)(1x1)(int32 1x1 slot 1 slot )(1024x1)(1x1)->(1024x1)	1	1	0
Momentum/update_resnet_model/conv2d_52/kernel/ApplyMomentum@GPU-0@(1x1x512x2048)(1x1x512x2048)(1x1)(int32 1x1 slot 1 slot )(1x1x512x2048)(1x1)->(1x1x512x2048)	Momentum/update_resnet_model/conv2d_52/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	163	163	(1x1x512x2048)(1x1x512x2048)(1x1)(int32 1x1 slot 1 slot )(1x1x512x2048)(1x1)->(1x1x512x2048)	1	1	0
resnet_model/batch_normalization_20/moving_variance/read@GPU-0@(128x1)->(128x1)	resnet_model/batch_normalization_20/moving_variance/read	Identity	GPU-0	0	1	2	(128x1)->(128x1)	0	1	0
gradients/resnet_model/conv2d_30/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	gradients/resnet_model/conv2d_30/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2409	2409	(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	1	1	0
resnet_model/batch_normalization_47/AssignMovingAvg_1/sub_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_47/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
resnet_model/batch_normalization_22/AssignMovingAvg_1/sub_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_22/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	1	1	(256x1)(256x1)->(256x1)	1	1	0
resnet_model/batch_normalization_25/FusedBatchNorm@GPU-0@(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )	resnet_model/batch_normalization_25/FusedBatchNorm	FusedBatchNorm	GPU-0	0	206	206	(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )	1	1	0
gradients/resnet_model/conv2d_32/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(3x3x256x256)	gradients/resnet_model/conv2d_32/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2322	2322	(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(3x3x256x256)	1	1	0
resnet_model/conv2d_10/Conv2D@GPU-0@(64x64x56x56)(1x1x64x256)->(64x256x56x56)	resnet_model/conv2d_10/Conv2D	Conv2D	GPU-0	0	2855	2855	(64x64x56x56)(1x1x64x256)->(64x256x56x56)	1	1	0
resnet_model/batch_normalization_20/moving_variance@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_20/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(128x1)	0	1	0
resnet_model/batch_normalization_41/gamma/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_41/gamma/read	Identity	GPU-0	0	1	2	(512x1)->(512x1)	0	1	0
resnet_model/batch_normalization_7/beta@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_7/beta	VariableV2	GPU-0	0	2	3	(no input)->(64x1)	0	1	0
resnet_model/batch_normalization_43/moving_mean@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_43/moving_mean	VariableV2	GPU-0	1	2	4	(no input)->(512x1)	0	1	0
resnet_model/batch_normalization_14/AssignMovingAvg/mul@GPU-0@(128x1)(1x1)->(128x1)	resnet_model/batch_normalization_14/AssignMovingAvg/mul	Mul	GPU-0	0	2	2	(128x1)(1x1)->(128x1)	1	1	0
resnet_model/batch_normalization_18/beta/Momentum@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_18/beta/Momentum	VariableV2	GPU-0	0	2	2	(no input)->(512x1)	0	1	0
resnet_model/batch_normalization_20/beta/Momentum@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_20/beta/Momentum	VariableV2	GPU-0	1	1	3	(no input)->(128x1)	0	1	0
resnet_model/batch_normalization_23/moving_mean@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_23/moving_mean	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_40/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_40/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	3	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_30/gamma/read@GPU-0@(1024x1)->(1024x1)	resnet_model/batch_normalization_30/gamma/read	Identity	GPU-0	0	1	2	(1024x1)->(1024x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_46/beta/ApplyMomentum@GPU-0@(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	Momentum/update_resnet_model/batch_normalization_46/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	1	1	0
Momentum/update_resnet_model/conv2d_48/kernel/ApplyMomentum@GPU-0@(3x3x512x512)(3x3x512x512)(1x1)(int32 1x1 slot 1 slot )(3x3x512x512)(1x1)->(3x3x512x512)	Momentum/update_resnet_model/conv2d_48/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	363	363	(3x3x512x512)(3x3x512x512)(1x1)(int32 1x1 slot 1 slot )(3x3x512x512)(1x1)->(3x3x512x512)	1	1	0
resnet_model/conv2d_22/kernel/read@GPU-0@(3x3x128x128)->(3x3x128x128)	resnet_model/conv2d_22/kernel/read	Identity	GPU-0	0	1	2	(3x3x128x128)->(3x3x128x128)	0	1	0
resnet_model/batch_normalization_27/moving_mean/read@GPU-0@(1024x1)->(1024x1)	resnet_model/batch_normalization_27/moving_mean/read	Identity	GPU-0	0	2	2	(1024x1)->(1024x1)	0	1	0
resnet_model/batch_normalization_24/gamma/read@GPU-0@(1024x1)->(1024x1)	resnet_model/batch_normalization_24/gamma/read	Identity	GPU-0	0	1	2	(1024x1)->(1024x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_30/gamma/ApplyMomentum@GPU-0@(1024x1)(1024x1)(1x1)(int32 1x1 slot 1 slot )(1024x1)(1x1)->(1024x1)	Momentum/update_resnet_model/batch_normalization_30/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(1024x1)(1024x1)(1x1)(int32 1x1 slot 1 slot )(1024x1)(1x1)->(1024x1)	1	1	0
edge_636_PiecewiseConstant/and/MEMCPYDtoH@GPU-0@(Transfer)->(1 bytes)	edge_636_PiecewiseConstant/and/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	1	1	(Transfer)->(1 bytes)	0	0	1
Momentum/update_resnet_model/conv2d_46/kernel/ApplyMomentum@GPU-0@(1x1x512x2048)(1x1x512x2048)(1x1)(int32 1x1 slot 1 slot )(1x1x512x2048)(1x1)->(1x1x512x2048)	Momentum/update_resnet_model/conv2d_46/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	169	169	(1x1x512x2048)(1x1x512x2048)(1x1)(int32 1x1 slot 1 slot )(1x1x512x2048)(1x1)->(1x1x512x2048)	1	1	0
resnet_model/conv2d_5/kernel/Momentum@GPU-0@(no input)->(1x1x256x64)	resnet_model/conv2d_5/kernel/Momentum	VariableV2	GPU-0	0	3	4	(no input)->(1x1x256x64)	0	1	0
resnet_model/batch_normalization_30/moving_mean@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_30/moving_mean	VariableV2	GPU-0	0	2	4	(no input)->(1024x1)	0	1	0
gradients/AddN_grad/tuple/control_dependency@GPU-0@(no input)->(1x1)	gradients/AddN_grad/tuple/control_dependency	Const	GPU-0	1	2	7	(no input)->(1x1)	0	1	0
resnet_model/batch_normalization_2/moving_mean@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_2/moving_mean	VariableV2	GPU-0	0	2	3	(no input)->(64x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_35/gamma/ApplyMomentum@GPU-0@(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	Momentum/update_resnet_model/batch_normalization_35/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_12/moving_variance@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_12/moving_variance	VariableV2	GPU-0	1	1	3	(no input)->(512x1)	0	1	0
gradients/AddN_12@GPU-0@(3x3x512x512)(3x3x512x512)->(3x3x512x512)	gradients/AddN_12	AddN	GPU-0	0	178	178	(3x3x512x512)(3x3x512x512)->(3x3x512x512)	1	1	0
resnet_model/batch_normalization_35/moving_mean@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_35/moving_mean	VariableV2	GPU-0	0	2	4	(no input)->(256x1)	0	1	0
gradients/AddN_61@GPU-0@(1x1x64x256)(1x1x64x256)->(1x1x64x256)	gradients/AddN_61	AddN	GPU-0	0	4	4	(1x1x64x256)(1x1x64x256)->(1x1x64x256)	1	1	0
gradients/AddN_42@GPU-0@(1x1x512x128)(1x1x512x128)->(1x1x512x128)	gradients/AddN_42	AddN	GPU-0	0	4	4	(1x1x512x128)(1x1x512x128)->(1x1x512x128)	1	1	0
resnet_model/batch_normalization_13/gamma@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_13/gamma	VariableV2	GPU-0	0	3	4	(no input)->(128x1)	0	1	0
resnet_model/batch_normalization_38/gamma/Momentum@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_38/gamma/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
gradients/resnet_model/conv2d_29/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(3x3x256x256)	gradients/resnet_model/conv2d_29/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2326	2326	(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(3x3x256x256)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_34/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_34/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_28/moving_mean@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_28/moving_mean	VariableV2	GPU-0	0	3	4	(no input)->(256x1)	0	1	0
gradients/resnet_model/conv2d_4/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x64x256)(64x256x56x56)->(64x64x56x56)	gradients/resnet_model/conv2d_4/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	2402	2402	(int32 4x1)(1x1x64x256)(64x256x56x56)->(64x64x56x56)	1	1	0
resnet_model/batch_normalization_26/AssignMovingAvg_1/sub_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_26/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
resnet_model/Pad@GPU-0@(64x3x224x224)(int32 4x2)->(64x3x230x230)	resnet_model/Pad	Pad	GPU-0	0	546	546	(64x3x224x224)(int32 4x2)->(64x3x230x230)	1	1	0
L2Loss_2@GPU-0@(1x1x64x64)->(1x1)	L2Loss_2	L2Loss	GPU-0	0	6	6	(1x1x64x64)->(1x1)	1	1	0
gradients/AddN_2@GPU-0@(1x1x512x2048)(1x1x512x2048)->(1x1x512x2048)	gradients/AddN_2	AddN	GPU-0	0	81	81	(1x1x512x2048)(1x1x512x2048)->(1x1x512x2048)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_18/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_18/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	1	0	2	(no input)->(int32 4x1)	0	1	0
resnet_model/conv2d_27/kernel@GPU-0@(no input)->(1x1x256x1024)	resnet_model/conv2d_27/kernel	VariableV2	GPU-0	0	3	3	(no input)->(1x1x256x1024)	0	1	0
resnet_model/batch_normalization_47/AssignMovingAvg_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_47/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
resnet_model/batch_normalization_40/beta/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_40/beta/read	Identity	GPU-0	0	1	2	(512x1)->(512x1)	0	1	0
L2Loss_39@GPU-0@(1x1x256x1024)->(1x1)	L2Loss_39	L2Loss	GPU-0	0	15	15	(1x1x256x1024)->(1x1)	1	1	0
gradients/resnet_model/batch_normalization_21/FusedBatchNorm_grad/FusedBatchNormGrad@GPU-0@(64x512x28x28)(64x512x28x28)(512x1)(512x1)(512x1)->(64x512x28x28)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	gradients/resnet_model/batch_normalization_21/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	3310	3310	(64x512x28x28)(64x512x28x28)(512x1)(512x1)(512x1)->(64x512x28x28)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	1	1	0
L2Loss_12@GPU-0@(1x1x256x128)->(1x1)	L2Loss_12	L2Loss	GPU-0	0	6	6	(1x1x256x128)->(1x1)	1	1	0
