gradients/resnet_model/conv2d_28/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	2225	2225	(int32 4x1)(int32 4x1 slot 1 slot )(3x3x64x64)(128x64x8x8)(64x1 slot 1 slot )(64x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(128x64x8x8)	10	10	0
resnet_model/batch_normalization_30/moving_variance	VariableV2	GPU-0	0	20	38	(no input)->(64x1)	0	10	0
resnet_model/batch_normalization_27/beta/read	Identity	GPU-0	0	11	28	(64x1)->(64x1)	0	10	0
gradients/L2Loss_7_grad/mul	Mul	GPU-0	0	20	20	(3x3x16x16)(1x1)->(3x3x16x16)	10	10	0
resnet_model/batch_normalization_15/moving_variance/read	Identity	GPU-0	0	10	27	(32x1)->(32x1)	0	10	0
resnet_model/conv2d_10/kernel	VariableV2	GPU-0	0	23	41	(no input)->(3x3x16x16)	0	10	0
resnet_model/add_12	Add	GPU-0	0	389	389	(128x64x8x8)(128x64x8x8)->(128x64x8x8)	10	10	0
gradients/resnet_model/conv2d_11/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	9458	9458	(128x16x32x32)(int32 4x1)(128x16x32x32)(16x1 slot 1 slot )(16x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(3x3x16x16)	10	10	0
gradients/L2Loss_40_grad/mul	Mul	GPU-0	0	16	16	(32x1)(1x1)->(32x1)	10	10	0
resnet_model/conv2d_30/kernel	VariableV2	GPU-0	0	27	43	(no input)->(3x3x64x64)	0	10	0
resnet_model/batch_normalization_21/beta/Momentum	VariableV2	GPU-0	0	17	32	(no input)->(64x1)	0	10	0
gradients/AddN_7	AddN	GPU-0	0	36	36	(3x3x64x64)(3x3x64x64)->(3x3x64x64)	10	10	0
Momentum/update_resnet_model/batch_normalization_13/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	47	47	(32x1)(32x1)(1x1)(int32 1x1 slot 1 slot )(32x1)(1x1)->(32x1)	10	10	0
resnet_model/batch_normalization_29/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	18	18	(64x1)(64x1)->(64x1)	10	10	0
resnet_model/conv2d_13/Conv2D	Conv2D	GPU-0	0	1810	1810	(128x16x34x34)(3x3x16x32)->(128x32x16x16)	10	10	0
resnet_model/add_2	Add	GPU-0	0	1591	1591	(128x16x32x32)(128x16x32x32)->(128x16x32x32)	10	10	0
gradients/resnet_model/conv2d_12/Conv2D_grad/ShapeN	ShapeN	GPU-0	0	35	59	(128x16x32x32)(1x1x16x32)->(int32 4x1)(int32 4x1 slot 1 slot )	0	10	0
resnet_model/Reshape	Reshape	GPU-0	0	20	39	(128x64x1x1)(int32 2x1)->(128x64)	0	10	0
gradients/L2Loss_59_grad/mul	Mul	GPU-0	0	19	19	(3x3x32x32)(1x1)->(3x3x32x32)	10	10	0
resnet_model/conv2d_25/kernel/Momentum	VariableV2	GPU-0	0	23	38	(no input)->(3x3x64x64)	0	10	0
gradients/AddN_63	AddN	GPU-0	0	22	22	(32x1)(32x1)->(32x1)	10	10	0
