Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
FusedBatchNormGrad@GPU-0@(64x256x56x56)(64x256x56x56)(256x1)(256x1)(256x1)->(64x256x56x56)(256x1)(256x1)(1x1)(1x1)	4181.50	3825.96	1.0929283108030403	12544.51	11477.87	1.0929301342496474	3.00	3.00	1.0	12544.51	0.017809147899428692	0.017809147899428692	11477.87	0.016432786956783584	0.016432786956783584
Conv2DBackpropFilter@GPU-0@(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(1x1x1024x256)	2474.33	1913.46	1.2931182256226939	12371.66	9567.28	1.2931219740615931	5.00	5.00	1.0	24916.17	0.01756375679093452	0.03537290469036321	21045.15	0.01369740849093921	0.030130195447722795
FusedBatchNormGrad@GPU-0@(64x64x56x56)(64x64x56x56)(64x1)(64x1)(64x1)->(64x64x56x56)(64x1)(64x1)(1x1)(1x1)	1567.03	1475.28	1.0621915839705005	10969.20	10326.97	1.0621895870715226	7.00	7.00	1.0	35885.369999999995	0.01557271708009426	0.050945621770457465	31372.120000000003	0.014785051400573046	0.04491524684829584
Conv2D@GPU-0@(64x64x56x56)(1x1x64x256)->(64x256x56x56)	2718.43	2867.91	0.9478784201735758	10873.72	11471.64	0.9478784201735758	4.00	4.00	1.0	46759.09	0.01543716635380543	0.06638278812426289	42843.76	0.01642386750894694	0.06133911435724278
Conv2DBackpropFilter@GPU-0@(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(3x3x256x256)	2133.07	1869.64	1.140898782653345	10665.33	9348.20	1.1408966432040393	5.00	5.00	1.0	57424.42	0.015141319937264494	0.08152410806152738	52191.96000000001	0.013383753172792888	0.07472286753003567
Conv2DBackpropFilter@GPU-0@(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	1935.08	2019.29	0.9582972232814504	9675.42	10096.46	0.9582982550319618	5.00	5.00	1.0	67099.84	0.013735967827287823	0.0952600758888152	62288.420000000006	0.01445503183061728	0.08917789936065294
Conv2DBackpropFilter@GPU-0@(64x64x56x56)(int32 4x1)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(3x3x64x64)	3204.17	3312.81	0.9672060878830963	9612.52	9938.44	0.9672061208801381	3.00	3.00	1.0	76712.36	0.013646670166169607	0.10890674605498481	72226.86	0.014228795691428483	0.10340669505208143
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x1024x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x1024x14x14)	1893.95	1745.31	1.085165386091869	9469.76	8726.56	1.0851652884985608	5.00	5.00	1.0	86182.12	0.013443997127994147	0.12235074318297895	80953.42	0.012493755491706155	0.11590045054378759
Conv2DBackpropFilter@GPU-0@(64x64x56x56)(int32 4x1)(64x256x56x56)->(1x1x64x256)	3102.70	3919.66	0.7915737589484803	9308.10	11758.98	0.7915737589484803	3.00	3.00	1.0	95490.22	0.013214492201183802	0.13556523538416276	92712.4	0.01683525019616697	0.13273570073995455
FusedBatchNormGrad@GPU-0@(64x512x28x28)(64x512x28x28)(512x1)(512x1)(512x1)->(64x512x28x28)(512x1)(512x1)(1x1)(1x1)	2278.87	2257.16	1.0096182813801415	9115.47	9028.64	1.0096171737936168	4.00	4.00	1.0	104605.69	0.012941019888605075	0.14850625527276784	101741.04	0.01292624133480293	0.1456619420747575
Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x256x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x14x14)	1797.19	1630.34	1.1023406160678142	8985.96	8151.72	1.1023391382432173	5.00	5.00	1.0	113591.65	0.01275715756600698	0.16126341283877482	109892.76	0.011670761046374621	0.15733270312113212
Conv2D@GPU-0@(64x64x56x56)(3x3x64x64)->(64x64x56x56)	2971.30	2659.58	1.1172064762105296	8913.91	7978.73	1.117209129773786	3.00	3.00	1.0	122505.56	0.012654869863565529	0.17391828270234036	117871.48999999999	0.011423092461902588	0.16875579558303472
Conv2DBackpropFilter@GPU-0@(64x128x28x28)(int32 4x1)(64x512x28x28)->(1x1x128x512)	2955.60	1864.57	1.585137592045351	8866.80	5593.71	1.5851375920453508	3.00	3.00	1.0	131372.36	0.012587988896708945	0.1865062715990493	123465.2	0.008008475852055294	0.17676427143509002
Add@GPU-0@(64x256x56x56)(64x256x56x56)->(64x256x56x56)	2570.07	2559.24	1.0042317250433723	7710.22	7677.72	1.0042330275133764	3.00	3.00	1.0	139082.58	0.010946019279918713	0.197452290878968	131142.91999999998	0.010992138530392525	0.18775640996548254
FusedBatchNorm@GPU-0@(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)(256x1)(256x1)(256x1)(256x1)	2561.14	2751.36	0.9308632821586414	7683.43	8254.09	0.9308633659191988	3.00	3.00	1.0	146766.00999999998	0.01090798614253625	0.20836027702150425	139397.00999999998	0.01181732346612375	0.19957373343160628
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x256x1024)(64x1024x14x14)->(64x256x14x14)	1501.74	1724.35	0.8709020790442776	7508.68	8621.75	0.8708997593296025	5.00	5.00	1.0	154274.68999999997	0.010659897648412114	0.21902017466991636	148018.75999999998	0.012343699740862099	0.2119174331724684
FusedBatchNormGrad@GPU-0@(64x256x14x14)(64x256x14x14)(256x1)(256x1)(256x1)->(64x256x14x14)(256x1)(256x1)(1x1)(1x1)	682.49	680.21	1.0033519060290204	7507.39	7482.35	1.0033465421959677	11.00	11.00	1.0	161782.08	0.010658066265537034	0.2296782409354534	155501.11	0.010712428654976023	0.2226298618274444
Conv2D@GPU-0@(64x256x14x14)(1x1x256x1024)->(64x1024x14x14)	1249.93	1320.99	0.9462070114081106	7499.56	7925.96	0.9462021004395682	6.00	6.00	1.0	169281.63999999998	0.010646950197388295	0.24032519113284168	163427.06999999998	0.011347542018509392	0.2339774038459538
Conv2DBackpropFilter@GPU-0@(64x256x56x56)(int32 4x1)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(1x1x256x64)	3589.14	3853.26	0.9314554429236541	7178.29	7706.53	0.9314555318671309	2.00	2.00	1.0	176459.93	0.01019085068089467	0.2505160418137363	171133.59999999998	0.011033385607787976	0.24501078945374177
Conv2D@GPU-0@(64x256x14x14)(3x3x256x256)->(64x256x14x14)	1408.60	1626.33	0.8661218817829099	7042.99	8131.65	0.8661206520201927	5.00	5.00	1.0	183502.91999999998	0.009998768430508427	0.2605148102442448	179265.24999999997	0.011642026966425757	0.2566528164201675
ReluGrad@GPU-0@(64x256x56x56)(64x256x56x56)->(64x256x56x56)	2341.97	2249.33	1.04118559748903	7025.90	6748.00	1.0411825726141077	3.00	3.00	1.0	190528.81999999998	0.009974506156605244	0.27048931640085	186013.24999999997	0.009661064847778867	0.26631388126794636
Conv2DBackpropFilter@GPU-0@(64x512x28x28)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(1x1x512x128)	2206.70	1809.08	1.2197912751232671	6620.10	5427.23	1.2197935226625738	3.00	3.00	1.0	197148.91999999998	0.009398401373111256	0.27988771777396126	191440.47999999998	0.007770127589479978	0.27408400885742634
Conv2D@GPU-0@(64x128x28x28)(1x1x128x512)->(64x512x28x28)	1609.48	1309.89	1.2287138614692836	6437.92	5239.57	1.2287115164030638	4.00	4.00	1.0	203586.84	0.009139764681497322	0.28902748245545856	196680.05	0.007501456067646223	0.2815854649250726
FusedBatchNorm@GPU-0@(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x64x56x56)(64x1)(64x1)(64x1)(64x1)	913.39	983.30	0.9289026746669379	6393.75	6883.13	0.928901531715949	7.00	7.00	1.0	209980.59	0.009077057563983942	0.29810454001944253	203563.18	0.009854529532556631	0.2914399944576292
Conv2DBackpropFilter@GPU-0@(64x1024x14x14)(int32 4x1)(64x2048x7x7)->(1x1x1024x2048)	6044.64	6322.68	0.9560249767503654	6044.64	6322.68	0.9560249767503654	1.00	1.00	1.0	216025.23	0.008581434249628137	0.3066859742690707	209885.86	0.009052137150526746	0.3004921316081559
Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x256x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x30x30)	5944.74	5799.94	1.0249657755080226	5944.74	5799.94	1.0249657755080226	1.00	1.00	1.0	221969.97	0.008439608552558028	0.3151255828216287	215685.8	0.008303733914230373	0.3087958655223863
Conv2DBackpropFilter@GPU-0@(64x512x7x7)(int32 4x1)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(3x3x512x512)	2948.26	2911.05	1.0127823294000446	5896.52	5822.11	1.012780589854881	2.00	2.00	1.0	227866.49	0.00837115174462289	0.3234967345662516	221507.90999999997	0.008335474549629789	0.3171313400720161
FusedBatchNormGrad@GPU-0@(64x128x28x28)(64x128x28x28)(128x1)(128x1)(128x1)->(64x128x28x28)(128x1)(128x1)(1x1)(1x1)	831.07	933.58	0.8901968765397716	5817.50	6535.04	0.8902011311330917	7.00	7.00	1.0	233683.99	0.008258968895949417	0.331755703462201	228042.94999999998	0.009356171491231299	0.3264875115632474
Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x512x512)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x512x16x16)	5813.64	5448.11	1.0670929918815883	5813.64	5448.11	1.0670929918815883	1.00	1.00	1.0	239497.63	0.008253488944090653	0.3400091924062917	233491.05999999997	0.007800021340816911	0.3342875329040643
Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x128x128)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x58x58)	5781.77	5805.90	0.9958438829466578	5781.77	5805.90	0.9958438829466578	1.00	1.00	1.0	245279.4	0.008208243849339658	0.34821743625563134	239296.95999999996	0.008312266804937657	0.342599799709002
Sub@GPU-0@(64x1)(64x1)->(64x1)	401.43	392.69	1.0222567419593063	5620.04	5497.69	1.0222548015621107	14.00	14.00	1.0	250899.44	0.007978639545163998	0.3561960758007953	244794.64999999997	0.00787100468331141	0.35047080439231343
Conv2D@GPU-0@(64x128x28x28)(3x3x128x128)->(64x128x28x28)	1858.68	1503.89	1.23591486079434	5576.04	4511.68	1.2359121214270514	3.00	3.00	1.0	256475.48	0.007916173772680668	0.364112249573476	249306.32999999996	0.006459340997692199	0.3569301453900056
FusedBatchNormGrad@GPU-0@(64x1024x14x14)(64x1024x14x14)(1024x1)(1024x1)(1024x1)->(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)	924.79	1223.79	0.7556770360927937	5548.75	7342.71	0.7556814854461091	6.00	6.00	1.0	262024.23	0.00787743079697453	0.3719896803704505	256649.03999999995	0.010512507034444925	0.36744265242445057
Conv2D@GPU-0@(64x1024x14x14)(1x1x1024x256)->(64x256x14x14)	1103.55	1321.76	0.8349095145866118	5517.75	6608.80	0.8349095145866118	5.00	5.00	1.0	267541.98	0.007833420820906729	0.3798231011913572	263257.83999999997	0.009461773172199314	0.3769044255966499
ReluGrad@GPU-0@(64x512x28x28)(64x512x28x28)->(64x512x28x28)	1377.51	1292.62	1.0656728195448006	5510.04	5170.49	1.0656707584774363	4.00	4.00	1.0	273052.01999999996	0.007822475113955672	0.3876455763053129	268428.32999999996	0.007402554710253726	0.38430698030690363
Relu@GPU-0@(64x256x56x56)(256x1)(256x1)(256x1)(256x1)->(64x256x56x56)	1834.03	1972.96	0.9295829616413915	5502.08	5918.88	0.9295812721325656	3.00	3.00	1.0	278554.1	0.007811174487842779	0.3954567507931557	274347.20999999996	0.008474019488177442	0.3927809997950811
Conv2DBackpropFilter@GPU-0@(64x128x28x28)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(3x3x128x128)	1792.53	1754.98	1.0213962552279798	5377.59	5264.95	1.0213943152356624	3.00	3.00	1.0	283931.69	0.007634438942014375	0.40309118973517005	279612.16	0.0075377924378057706	0.40031879223288686
Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x64x64)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x64x56x56)	1785.85	2217.14	0.8054746204569851	5357.54	6651.41	0.8054743279996271	3.00	3.00	1.0	289289.23	0.007605974425235039	0.4106971641604051	286263.56999999995	0.009522777613984118	0.409841569846871
Conv2DBackpropFilter@GPU-0@(64x3x230x230)(int32 4x1)(64x64x112x112)->(7x7x3x64)	5343.62	5824.66	0.9174132052342969	5343.62	5824.66	0.9174132052342969	1.00	1.00	1.0	294632.85	0.0075862125263039485	0.418283376686709	292088.2299999999	0.008339125366962604	0.4181806952138336
Mul@GPU-0@(512x1)(1x1)->(512x1)	263.40	93.04	2.831040412725709	5267.96	1860.71	2.8311558491113606	20.00	20.00	1.0	299900.81	0.0074787997911655675	0.42576217647787457	293948.93999999994	0.002663965615428366	0.420844660829262
Add@GPU-0@(64x512x28x28)(64x512x28x28)->(64x512x28x28)	1295.44	1135.66	1.1406935174259902	5181.78	4542.63	1.1407004312479774	4.00	4.00	1.0	305082.59	0.007356452057697081	0.43311862853557165	298491.56999999995	0.0065036518982610715	0.42734831272752305
Conv2DBackpropFilter@GPU-0@(64x512x28x28)(int32 4x1)(64x1024x14x14)->(1x1x512x1024)	4917.73	4299.09	1.14390022074439	4917.73	4299.09	1.14390022074439	1.00	1.00	1.0	310000.32	0.006981586438964731	0.4401002149745364	302790.66	0.006154977367581157	0.4335032900951042
Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x128x128)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)	1606.22	2307.62	0.6960504762482558	4818.67	6922.85	0.696052926179247	3.00	3.00	1.0	314818.99	0.006840953270278397	0.4469411682448148	309713.50999999995	0.009911396381364245	0.4434146864764684
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x1024x2048)(64x2048x7x7)->(64x1024x14x14)	4817.65	5170.36	0.9317823130304272	4817.65	5170.36	0.9317823130304272	1.00	1.00	1.0	319636.64	0.006839505200098101	0.4537806734449129	314883.86999999994	0.0074023685901544066	0.45081705506662284
ReluGrad@GPU-0@(64x256x14x14)(64x256x14x14)->(64x256x14x14)	434.97	350.15	1.2422390404112524	4784.70	3851.63	1.2422532797802488	11.00	11.00	1.0	324421.34	0.006792726854567972	0.4605734002994809	318735.49999999994	0.005514351985721771	0.4563314070523446
Mul@GPU-0@(256x1)(1x1)->(256x1)	159.08	105.99	1.5008963109727336	4772.51	3179.83	1.5008695433403674	30.00	30.00	1.0	329193.85000000003	0.006775420996236794	0.4673488212957177	321915.32999999996	0.0045525405801589616	0.46088394763250357
Conv2DBackpropFilter@GPU-0@(64x512x7x7)(int32 4x1)(64x2048x7x7)->(1x1x512x2048)	2331.10	2226.34	1.0470548074418102	4662.20	4452.68	1.0470548074418102	2.00	2.00	1.0	333856.05000000005	0.00661881646526779	0.4739676377609855	326368.00999999995	0.00637487110646236	0.4672588187389659
Conv2D@GPU-0@(64x256x56x56)(1x1x256x64)->(64x64x56x56)	2330.88	2779.09	0.8387205883940426	4661.76	5558.19	0.8387190794125426	2.00	2.00	1.0	338517.81000000006	0.006618191807542958	0.48058582956852847	331926.19999999995	0.007957622114148787	0.4752164408531147
Conv2D@GPU-0@(64x3x230x230)(7x7x3x64)->(64x64x112x112)	4655.68	3487.81	1.3348433544258433	4655.68	3487.81	1.3348433544258433	1.00	1.00	1.0	343173.49000000005	0.006609560173527079	0.48719538974205556	335414.00999999995	0.004993473412378721	0.4802099142654934
AssignSub@GPU-0@(64x1)(64x1)->(64x1)	332.31	466.13	0.7129127067556261	4652.34	6525.79	0.712915984118398	14.00	14.00	1.0	347825.8300000001	0.006604818453524936	0.4938002081955805	341939.79999999993	0.009342928330318145	0.48955284259581155
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x256x512)(64x512x28x28)->(64x256x56x56)	4650.50	4361.18	1.066339843803741	4650.50	4361.18	1.066339843803741	1.00	1.00	1.0	352476.3300000001	0.006602206248493814	0.5004024144440743	346300.9799999999	0.006243871190402525	0.4957967137862141
FusedBatchNorm@GPU-0@(64x512x28x28)(512x1)(512x1)(1x1)(1x1)->(64x512x28x28)(512x1)(512x1)(512x1)(512x1)	1146.70	1145.67	1.0008990372445818	4586.79	4582.70	1.0008924869618347	4.00	4.00	1.0	357063.12000000005	0.006511758649291246	0.5069141730933655	350883.67999999993	0.006561019839643777	0.5023577336258579
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x512x28x28)	1523.31	2171.00	0.7016628281897743	4569.93	6513.01	0.7016617508648075	3.00	3.00	1.0	361633.05000000005	0.006487822901016953	0.5134019959943824	357396.68999999994	0.00932463129286192	0.5116823649187198
Mul@GPU-0@(64x1)(1x1)->(64x1)	326.18	373.70	0.8728391758094729	4566.45	5231.81	0.8728241277875152	14.00	14.00	1.0	366199.50000000006	0.0064828824262841795	0.5198848784206666	362628.49999999994	0.007490346129409892	0.5191727110481297
Conv2DBackpropFilter@GPU-0@(64x2048x7x7)(int32 4x1)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(1x1x2048x512)	2265.10	2557.14	0.8857942858036713	4530.20	5114.29	0.8857925538051225	2.00	2.00	1.0	370729.70000000007	0.0064314191478177995	0.5263162975684843	367742.7899999999	0.007322093559624626	0.5264948046077543
Relu@GPU-0@(64x64x56x56)(64x1)(64x1)(64x1)(64x1)->(64x64x56x56)	644.32	747.42	0.8620588156592011	4510.25	5231.91	0.8620656700898908	7.00	7.00	1.0	375239.95000000007	0.006403096598703199	0.5327193941671875	372974.6999999999	0.007490489298717061	0.5339852939064714
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x64x256)(64x256x56x56)->(64x64x56x56)	1485.68	2198.28	0.6758374729333843	4457.04	6594.85	0.6758364481375618	3.00	3.00	1.0	379696.99000000005	0.006327555604297789	0.5390469497714853	379569.5499999999	0.009441801053849208	0.5434270949603206
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x512x1024)(64x1024x14x14)->(64x512x28x28)	4348.84	4465.79	0.9738120243002918	4348.84	4465.79	0.9738120243002918	1.00	1.00	1.0	384045.8300000001	0.006173946591054691	0.54522089636254	384035.33999999985	0.0063936406026322435	0.5498207355629529
ReluGrad@GPU-0@(64x64x56x56)(64x64x56x56)->(64x64x56x56)	620.10	653.27	0.949224669738393	4340.70	4572.88	0.9492267455083011	7.00	7.00	1.0	388386.5300000001	0.006162390423145274	0.5513832867856853	388608.21999999986	0.00654696061367976	0.5563676961766326
Mul@GPU-0@(128x1)(1x1)->(128x1)	270.50	59.71	4.5302294423044716	4328.07	955.34	4.530397554797244	16.00	16.00	1.0	392714.6000000001	0.006144459907089264	0.5575277466927745	389563.5599999999	0.0013677536591104123	0.5577354498357431
Conv2DBackpropFilter@GPU-0@(64x512x16x16)(int32 4x1)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(3x3x512x512)	4289.91	3843.38	1.1161815901628254	4289.91	3843.38	1.1161815901628254	1.00	1.00	1.0	397004.51000000007	0.006090285046226448	0.5636180317390009	393406.9399999999	0.005502540517880311	0.5632379903536234
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x128x512)(64x512x28x28)->(64x128x28x28)	1426.71	1840.16	0.7753184505695156	4280.12	5520.47	0.7753180435723769	3.00	3.00	1.0	401284.63000000006	0.006076386411848907	0.5696944181508499	398927.40999999986	0.007903618651484558	0.571141609005108
ReluGrad@GPU-0@(64x1024x14x14)(64x1024x14x14)->(64x1024x14x14)	703.83	634.21	1.1097743649579792	4222.97	3805.26	1.109771737016656	6.00	6.00	1.0	405507.60000000003	0.005995251891452945	0.5756896700423028	402732.66999999987	0.005447964377987405	0.5765895733830955
Conv2DBackpropFilter@GPU-0@(64x256x56x56)(int32 4x1)(64x128x56x56)(128x1)(128x1)(1x1)(1x1)->(1x1x256x128)	4128.49	3939.93	1.0478587183021018	4128.49	3939.93	1.0478587183021018	1.00	1.00	1.0	409636.09	0.005861120841811466	0.5815507908841142	406672.59999999986	0.0056407704839521915	0.5822303438670476
Conv2DBackpropFilter@GPU-0@(64x512x28x28)(int32 4x1)(64x256x28x28)(256x1)(256x1)(1x1)(1x1)->(1x1x512x256)	4104.99	3449.21	1.1901246952200648	4104.99	3449.21	1.1901246952200648	1.00	1.00	1.0	413741.08	0.0058277584405987785	0.587378549324713	410121.8099999999	0.0049382100598114025	0.5871685539268591
Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x512x512)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x512x7x7)	2040.38	2156.51	0.9461491020213214	4080.77	4313.01	0.9461536142972077	2.00	2.00	1.0	417821.85000000003	0.0057933738722	0.593171923196913	414434.8199999999	0.006174906535139112	0.5933434604619982
Conv2DBackpropFilter@GPU-0@(64x1024x14x14)(int32 4x1)(64x512x14x14)(512x1)(512x1)(1x1)(1x1)->(1x1x1024x512)	4046.58	3618.26	1.1183773415951312	4046.58	3618.26	1.1183773415951312	1.00	1.00	1.0	421868.43000000005	0.005744835127627158	0.5989167583245402	418053.0799999999	0.0051802377735809665	0.5985236982355792
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x256x64)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x256x56x56)	2019.06	1905.33	1.0596904473240856	4038.11	3810.65	1.0596906039652028	2.00	2.00	1.0	425906.54000000004	0.005732810466424117	0.6046495687909643	421863.7299999999	0.005455681203643826	0.603979379439223
Conv2D@GPU-0@(64x512x7x7)(1x1x512x2048)->(64x2048x7x7)	1342.79	1545.36	0.8689172749391728	4028.38	4636.07	0.8689213061925295	3.00	3.00	1.0	429934.92000000004	0.005718997012645417	0.6103685658036098	426499.79999999993	0.006637429298879989	0.610616808738103
FusedBatchNorm@GPU-0@(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)(128x1)(128x1)(128x1)(128x1)	573.09	316.76	1.809224649576967	4011.60	2217.30	1.8092274387768905	7.00	7.00	1.0	433946.52	0.00569517483850291	0.6160637406421127	428717.0999999999	0.0031744930478630824	0.6137913017859661
Sub@GPU-0@(128x1)(128x1)->(128x1)	250.28	86.38	2.897429960639037	4004.44	1382.06	2.8974429474841905	16.00	16.00	1.0	437950.96	0.005685009953707896	0.6217487505958206	430099.1599999999	0.0019786857266629013	0.615769987512629
Conv2D@GPU-0@(64x128x58x58)(3x3x128x128)->(64x128x28x28)	3993.08	2402.77	1.6618652638413165	3993.08	2402.77	1.6618652638413165	1.00	1.00	1.0	441944.04000000004	0.0056688824269940175	0.6274176330228146	432501.92999999993	0.003440029161869832	0.6192100166744988
Conv2D@GPU-0@(64x512x7x7)(3x3x512x512)->(64x512x7x7)	1953.31	1877.13	1.0405832307831635	3906.61	3754.26	1.0405805671423929	2.00	2.00	1.0	445850.65	0.0055461229872978005	0.6329637560101125	436256.18999999994	0.0053749480313311036	0.6245849647058299
Conv2D@GPU-0@(64x512x28x28)(1x1x512x128)->(64x128x28x28)	1279.83	1117.83	1.1449236467083546	3839.49	3353.49	1.1449236467083546	3.00	3.00	1.0	449690.14	0.005450834290727774	0.6384145903008402	439609.67999999993	0.004801168398989026	0.629386133104819
L2Loss@GPU-0@(3x3x256x256)->(1x1)	632.20	479.59	1.3182093037803124	3793.18	2877.51	1.3182160965557026	6.00	6.00	1.0	453483.32	0.005385089065189069	0.6437996793660293	442487.18999999994	0.00411971113072498	0.6335058442355439
Conv2D@GPU-0@(64x256x56x56)(1x1x256x512)->(64x512x28x28)	3764.80	3506.00	1.0738163148887623	3764.80	3506.00	1.0738163148887623	1.00	1.00	1.0	457248.12	0.0053447986419373214	0.6491444780079667	445993.18999999994	0.005019515909352802	0.6385253601448967
L2Loss@GPU-0@(1x1x1024x256)->(1x1)	747.54	561.05	1.3323946172355405	3737.69	2805.23	1.33240055182641	5.00	5.00	1.0	460985.81	0.0053063112080277055	0.6544507892159944	448798.4199999999	0.004016228355503069	0.6425415885003998
Conv2D@GPU-0@(64x256x56x56)(1x1x256x128)->(64x128x56x56)	3678.55	2960.87	1.242388216976767	3678.55	2960.87	1.242388216976767	1.00	1.00	1.0	464664.36	0.005222351531103521	0.6596731407470979	451759.2899999999	0.004239057065181241	0.646780645565581
L2Loss@GPU-0@(1x1x256x1024)->(1x1)	589.10	531.98	1.1073724576111883	3534.58	3191.87	1.1073696610450927	6.00	6.00	1.0	468198.94	0.005017960684184768	0.6646911014312827	454951.1599999999	0.004569778164742135	0.6513504237303231
Mul@GPU-0@(1x1x256x1024)(1x1)->(1x1x256x1024)	588.39	352.50	1.6691914893617021	3530.33	2115.02	1.6691709771065995	6.00	6.00	1.0	471729.27	0.005011927058433538	0.6697030284897163	457066.17999999993	0.0030280594804904058	0.6543784832108136
Conv2DBackpropFilter@GPU-0@(64x256x56x56)(int32 4x1)(64x512x28x28)->(1x1x256x512)	3526.61	4218.01	0.8360838404840197	3526.61	4218.01	0.8360838404840197	1.00	1.00	1.0	475255.88	0.005006645861305402	0.6747096743510217	461284.18999999994	0.006038895693328355	0.660417378904142
Add@GPU-0@(64x1024x14x14)(64x1024x14x14)->(64x1024x14x14)	585.68	620.10	0.9444928237381066	3514.05	3720.59	0.9444872990574076	6.00	6.00	1.0	478769.93	0.004988814722614705	0.6796984890736364	465004.77999999997	0.005326742925607228	0.6657441218297492
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x2048x512)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x2048x7x7)	1730.09	1793.96	0.9643971994916274	3460.17	3587.93	0.9643917244762301	2.00	2.00	1.0	482230.1	0.004912322544855572	0.6846108116184919	468592.70999999996	0.005136814522716542	0.6708809363524657
L2Loss@GPU-0@(3x3x512x512)->(1x1)	1137.02	367.11	3.097218817248236	3411.06	1101.33	3.0972188172482364	3.00	3.00	1.0	485641.16	0.004842602224704292	0.6894534138431962	469694.04	0.0015767665306467542	0.6724577028831125
Relu@GPU-0@(64x512x28x28)(512x1)(512x1)(512x1)(512x1)->(64x512x28x28)	825.54	794.87	1.0385849258369293	3302.15	3179.49	1.0385785141642214	4.00	4.00	1.0	488943.31	0.004687985241041576	0.6941413990842378	472873.52999999997	0.0045520538045145855	0.6770097566876271
MaxPoolGrad@GPU-0@(64x64x112x112)(64x64x56x56)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x64x112x112)	3230.25	2796.50	1.1551045950295011	3230.25	2796.50	1.1551045950295011	1.00	1.00	1.0	492173.56	0.004585910490097224	0.698727309574335	475670.02999999997	0.004003729674987196	0.6810134863626143
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x512x2048)(64x2048x7x7)->(64x512x7x7)	1603.14	1675.42	0.9568585787444343	3206.28	3350.84	0.9568585787444343	2.00	2.00	1.0	495379.84	0.004551880840860284	0.7032791904151954	479020.87	0.004797374412349042	0.6858108607749633
Conv2DBackpropFilter@GPU-0@(64x64x56x56)(int32 4x1)(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(1x1x64x256)	3137.16	3462.88	0.9059395647553481	3137.16	3462.88	0.9059395647553481	1.00	1.00	1.0	498517.0	0.00445375279099556	0.707732943206191	482483.75	0.004957781304101435	0.6907686420790647
MEMCPYHtoD@GPU-0@(Transfer)->(38535168 bytes)	3126.58	2580.23	1.2117446894269115	3126.58	2580.23	1.2117446894269115	1.00	1.00	1.0	501643.58	0.004438732612066614	0.7121716758182576	485063.98	0.003694097414372327	0.6944627394934371
