global_step/add	Snapshot	GPU-0	23	4521	4791	(int64 1x1)(int32 1x1 slot 1 slot )->(int64 1x1)	0	51	0	global_step/add@GPU-0@(int64 1x1)(int32 1x1 slot 1 slot )->(int64 1x1)
sparse_softmax_cross_entropy_loss/num_present	Sum	GPU-0	0	91	91	(100x1)(1)->(1x1)	51	51	0	sparse_softmax_cross_entropy_loss/num_present@GPU-0@(100x1)(1)->(1x1)
sequential/dense_1/BiasAdd/ReadVariableOp	ReadVariableOp	GPU-0	20	93	215	(tf_resource 1x1)->(10x1)	0	51	0	sequential/dense_1/BiasAdd/ReadVariableOp@GPU-0@(tf_resource 1x1)->(10x1)
beta1_power/read	Identity	GPU-0	32	89	207	(1x1)->(1x1)	0	51	0	beta1_power/read@GPU-0@(1x1)->(1x1)
conv2d/bias/Adam_1	VarHandleOp	GPU-0	23	96	202	(no input)->(tf_resource 1x1)	0	51	0	conv2d/bias/Adam_1@GPU-0@(no input)->(tf_resource 1x1)
conv2d_1/bias/Adam_1	VarHandleOp	GPU-0	15	64	152	(no input)->(tf_resource 1x1)	0	51	0	conv2d_1/bias/Adam_1@GPU-0@(no input)->(tf_resource 1x1)
ConstantFolding/gradients/sparse_softmax_cross_entropy_loss/div_grad/BroadcastGradientArgs-folded-1	Const	GPU-0	45	151	484	(no input)->(int32 1x1)	0	51	0	ConstantFolding/gradients/sparse_softmax_cross_entropy_loss/div_grad/BroadcastGradientArgs-folded-1@GPU-0@(no input)->(int32 1x1)
sequential/conv2d_1/Conv2D/ReadVariableOp	ReadVariableOp	GPU-0	18	101	216	(tf_resource 1x1)->(5x5x32x64)	0	51	0	sequential/conv2d_1/Conv2D/ReadVariableOp@GPU-0@(tf_resource 1x1)->(5x5x32x64)
Adam/epsilon	Const	GPU-0	8	87	164	(no input)->(1x1)	0	51	0	Adam/epsilon@GPU-0@(no input)->(1x1)
gradients/sequential/conv2d/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	3777	3777	(100x32x28x28)->(32x1)	51	51	0	gradients/sequential/conv2d/BiasAdd_grad/BiasAddGrad@GPU-0@(100x32x28x28)->(32x1)
conv2d/kernel/Adam_1	VarHandleOp	GPU-0	16	75	176	(no input)->(tf_resource 1x1)	0	51	0	conv2d/kernel/Adam_1@GPU-0@(no input)->(tf_resource 1x1)
gradients/sequential/dense_1/MatMul_grad/MatMul	MatMul	GPU-0	0	735	735	(100x10)(1024x10)->(100x1024)	51	51	0	gradients/sequential/dense_1/MatMul_grad/MatMul@GPU-0@(100x10)(1024x10)->(100x1024)
gradients/sparse_softmax_cross_entropy_loss/value_grad/Select	Select	GPU-0	0	98	98	(boolean 1x1)(1x1)(1x1)->(1x1)	51	51	0	gradients/sparse_softmax_cross_entropy_loss/value_grad/Select@GPU-0@(boolean 1x1)(1x1)(1x1)->(1x1)
edge_81_IteratorGetNext/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	51	51	(Transfer)->(400 bytes)	0	0	51	edge_81_IteratorGetNext/MEMCPYHtoD@GPU-0@(Transfer)->(400 bytes)
dense/bias/Adam_1	VarHandleOp	GPU-0	13	77	163	(no input)->(tf_resource 1x1)	0	51	0	dense/bias/Adam_1@GPU-0@(no input)->(tf_resource 1x1)
sparse_softmax_cross_entropy_loss/Equal	Equal	GPU-0	0	84	84	(1x1)(1|2|3x1)->(boolean 1x1)	51	51	0	sparse_softmax_cross_entropy_loss/Equal@GPU-0@(1x1)(1|2|3x1)->(boolean 1x1)
_SOURCE	NoOp	CPU-0	59	75	310	(no input)->(no output info)	0	51	0	_SOURCE@CPU-0@(no input)->(no output info)
Adam	AssignAdd	GPU-0	0	95	95	(int64 1x1)(int64 1x1)->(int64 1x1)	51	51	0	Adam@GPU-0@(int64 1x1)(int64 1x1)->(int64 1x1)
sequential/dense/BiasAdd/ReadVariableOp	ReadVariableOp	GPU-0	21	99	210	(tf_resource 1x1)->(1024x1)	0	51	0	sequential/dense/BiasAdd/ReadVariableOp@GPU-0@(tf_resource 1x1)->(1024x1)
sequential/flatten/Reshape	Reshape	GPU-0	20	107	241	(100x64x7x7)(int32 2x1)->(100x3136)	0	51	0	sequential/flatten/Reshape@GPU-0@(100x64x7x7)(int32 2x1)->(100x3136)
beta2_power	VariableV2	GPU-0	18	102	208	(no input)->(1x1)	0	51	0	beta2_power@GPU-0@(no input)->(1x1)
sparse_softmax_cross_entropy_loss/num_present/broadcast_weights/ones_like/Const	Const	GPU-0	14	93	182	(no input)->(1x1)	0	51	0	sparse_softmax_cross_entropy_loss/num_present/broadcast_weights/ones_like/Const@GPU-0@(no input)->(1x1)
sequential/conv2d/Conv2D	Conv2D	GPU-0	0	5853	5853	(100x1x28x28)(5x5x1x32)->(100x32x28x28)	51	51	0	sequential/conv2d/Conv2D@GPU-0@(100x1x28x28)(5x5x1x32)->(100x32x28x28)
sequential/reshape/Shape	Shape	CPU-0	32	427	748	(100x784)(int32 100x1 slot 1 slot )->(int32 2x1)	0	51	0	sequential/reshape/Shape@CPU-0@(100x784)(int32 100x1 slot 1 slot )->(int32 2x1)
IteratorGetNext	IteratorGetNext	CPU-0	74	269495	270097	(tf_resource 1x1)->(100x784)(int32 100x1 slot 1 slot )	0	51	0	IteratorGetNext@CPU-0@(tf_resource 1x1)->(100x784)(int32 100x1 slot 1 slot )
edge_340_global_step/add/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	51	51	(Transfer)->(8 bytes)	0	0	51	edge_340_global_step/add/MEMCPYDtoH@GPU-0@(Transfer)->(8 bytes)
Adam/mul	Mul	GPU-0	0	97	97	(1x1)(1x1)->(1x1)	51	51	0	Adam/mul@GPU-0@(1x1)(1x1)->(1x1)
sequential/dense/Relu	Relu	GPU-0	0	142	142	(100x1024)->(100x1024)	51	51	0	sequential/dense/Relu@GPU-0@(100x1024)->(100x1024)
