gradients/pool5_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	0	80233	80233	(128x256x13x13)(128x256x6x6)(128x256x6x6)->(128x256x13x13)	100	100	0	gradients/pool5_grad/MaxPoolGrad@GPU-0@(128x256x13x13)(128x256x6x6)(128x256x6x6)->(128x256x13x13)
gradients/conv1/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	75312	75312	(128x56x56x64)->(64x1)	100	100	0	gradients/conv1/BiasAdd_grad/BiasAddGrad@GPU-0@(128x56x56x64)->(64x1)
gradients/conv3_grad/ReluGrad	ReluGrad	GPU-0	0	67549	67549	(128x384x13x13)(128x384x13x13)->(128x384x13x13)	100	100	0	gradients/conv3_grad/ReluGrad@GPU-0@(128x384x13x13)(128x384x13x13)->(128x384x13x13)
conv3/BiasAdd	BiasAdd	GPU-0	0	55258	55258	(128x384x13x13)(384x1)->(128x384x13x13)	100	100	0	conv3/BiasAdd@GPU-0@(128x384x13x13)(384x1)->(128x384x13x13)
gradients/conv2/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	49060	49060	(128x27x27x192)->(192x1)	100	100	0	gradients/conv2/BiasAdd_grad/BiasAddGrad@GPU-0@(128x27x27x192)->(192x1)
gradients/conv3_grad/ReluGrad-1-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	45683	45683	(128x384x13x13)(int32 4x1)->(128x13x13x384)	100	100	0	gradients/conv3_grad/ReluGrad-1-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x384x13x13)(int32 4x1)->(128x13x13x384)
conv3-1-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	44877	44877	(128x384x13x13)(int32 4x1)->(128x13x13x384)	100	100	0	conv3-1-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x384x13x13)(int32 4x1)->(128x13x13x384)
gradients/conv5_grad/ReluGrad	ReluGrad	GPU-0	0	44042	44042	(128x256x13x13)(128x256x13x13)->(128x256x13x13)	100	100	0	gradients/conv5_grad/ReluGrad@GPU-0@(128x256x13x13)(128x256x13x13)->(128x256x13x13)
conv3	Relu	GPU-0	0	44009	44009	(128x384x13x13)->(128x384x13x13)	100	100	0	conv3@GPU-0@(128x384x13x13)->(128x384x13x13)
gradients/conv4_grad/ReluGrad	ReluGrad	GPU-0	0	43727	43727	(128x256x13x13)(128x256x13x13)->(128x256x13x13)	100	100	0	gradients/conv4_grad/ReluGrad@GPU-0@(128x256x13x13)(128x256x13x13)->(128x256x13x13)
conv5/BiasAdd	BiasAdd	GPU-0	0	36606	36606	(128x256x13x13)(256x1)->(128x256x13x13)	100	100	0	conv5/BiasAdd@GPU-0@(128x256x13x13)(256x1)->(128x256x13x13)
conv4/BiasAdd	BiasAdd	GPU-0	0	36337	36337	(128x256x13x13)(256x1)->(128x256x13x13)	100	100	0	conv4/BiasAdd@GPU-0@(128x256x13x13)(256x1)->(128x256x13x13)
pool1-3-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	31656	31656	(128x64x27x27)(int32 4x1)->(128x27x27x64)	100	100	0	pool1-3-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x64x27x27)(int32 4x1)->(128x27x27x64)
conv4-2-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	30743	30743	(128x256x13x13)(int32 4x1)->(128x13x13x256)	100	100	0	conv4-2-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x256x13x13)(int32 4x1)->(128x13x13x256)
edge_191_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	30330	30330	(Transfer)->(3538944 bytes)	0	0	100	edge_191_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(3538944 bytes)
gradients/conv5_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	30138	30138	(128x256x13x13)(int32 4x1)->(128x13x13x256)	100	100	0	gradients/conv5_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x256x13x13)(int32 4x1)->(128x13x13x256)
gradients/conv4_grad/ReluGrad-1-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	29908	29908	(128x256x13x13)(int32 4x1)->(128x13x13x256)	100	100	0	gradients/conv4_grad/ReluGrad-1-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x256x13x13)(int32 4x1)->(128x13x13x256)
conv4	Relu	GPU-0	0	29903	29903	(128x256x13x13)->(128x256x13x13)	100	100	0	conv4@GPU-0@(128x256x13x13)->(128x256x13x13)
conv5	Relu	GPU-0	0	29515	29515	(128x256x13x13)->(128x256x13x13)	100	100	0	conv5@GPU-0@(128x256x13x13)->(128x256x13x13)
pool5	MaxPool	GPU-0	0	27401	27401	(128x256x13x13)->(128x256x6x6)	100	100	0	pool5@GPU-0@(128x256x13x13)->(128x256x6x6)
gradients/conv3/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	26235	26235	(128x13x13x384)->(384x1)	100	100	0	gradients/conv3/BiasAdd_grad/BiasAddGrad@GPU-0@(128x13x13x384)->(384x1)
edge_187_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	25768	25768	(Transfer)->(2654208 bytes)	0	0	100	edge_187_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(2654208 bytes)
