conv5/weights/read@GPU-0@(3x3x256x256)->(3x3x256x256)	conv5/weights/read	Identity	GPU-0	1	0	2	(3x3x256x256)->(3x3x256x256)	0	1	0
_SOURCE@GPU-0@(no input)->(no output info)	_SOURCE	NoOp	GPU-0	4	4	12	(no input)->(no output info)	0	1	0
gradients/pool2_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@(128x27x27x192)(int32 4x1)->(128x192x27x27)	gradients/pool2_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	949	949	(128x27x27x192)(int32 4x1)->(128x192x27x27)	1	1	0
conv3@GPU-0@(128x384x13x13)->(128x384x13x13)	conv3	Relu	GPU-0	0	435	435	(128x384x13x13)->(128x384x13x13)	1	1	0
gradients/conv1_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x64x56x56)(int32 4x1)->(128x56x56x64)	gradients/conv1_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	1354	1354	(128x64x56x56)(int32 4x1)->(128x56x56x64)	1	1	0
gradients/pool2_grad/MaxPoolGrad@GPU-0@(128x192x27x27)(128x192x13x13)(128x192x13x13)->(128x192x27x27)	gradients/pool2_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	0	1295	1295	(128x192x27x27)(128x192x13x13)(128x192x13x13)->(128x192x27x27)	1	1	0
gradients/pool2_grad/MaxPoolGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x192x27x27)(int32 4x1)->(128x27x27x192)	gradients/pool2_grad/MaxPoolGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	947	947	(128x192x27x27)(int32 4x1)->(128x27x27x192)	1	1	0
gradients/conv5_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x256x13x13)(int32 4x1)->(128x13x13x256)	gradients/conv5_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	295	295	(128x256x13x13)(int32 4x1)->(128x13x13x256)	1	1	0
conv2/BiasAdd@GPU-0@(128x192x27x27)(192x1)->(128x192x27x27)	conv2/BiasAdd	BiasAdd	GPU-0	0	1203	1203	(128x192x27x27)(192x1)->(128x192x27x27)	1	1	0
gradients/conv2/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(128x27x27x64)(int32 4x1)(128x27x27x192)->(5x5x64x192)	gradients/conv2/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	6464	6464	(128x27x27x64)(int32 4x1)(128x27x27x192)->(5x5x64x192)	1	1	0
conv4@GPU-0@(128x256x13x13)->(128x256x13x13)	conv4	Relu	GPU-0	0	291	291	(128x256x13x13)->(128x256x13x13)	1	1	0
Variable@GPU-0@(no input)->(128x224x224x3)	Variable	VariableV2	GPU-0	0	4	6	(no input)->(128x224x224x3)	0	1	0
conv4-2-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x256x13x13)(int32 4x1)->(128x13x13x256)	conv4-2-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	294	294	(128x256x13x13)(int32 4x1)->(128x13x13x256)	1	1	0
PermConstNHWCToNCHW-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)	PermConstNHWCToNCHW-LayoutOptimizer	Const	GPU-0	1	1	3	(no input)->(int32 4x1)	0	1	0
gradients/conv3/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(128x13x13x192)(int32 4x1)(128x13x13x384)->(3x3x192x384)	gradients/conv3/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	6478	6478	(128x13x13x192)(int32 4x1)(128x13x13x384)->(3x3x192x384)	1	1	0
conv2@GPU-0@(128x192x27x27)->(128x192x27x27)	conv2	Relu	GPU-0	0	943	943	(128x192x27x27)->(128x192x27x27)	1	1	0
pool2@GPU-0@(128x192x27x27)->(128x192x13x13)	pool2	MaxPool	GPU-0	0	876	876	(128x192x27x27)->(128x192x13x13)	1	1	0
