gradients/pool1_grad/MaxPoolGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	13529	13529	(128x64x56x56)(int32 4x1)->(128x56x56x64)	10	10	0
gradients/conv3/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	0	10	32	(no input)->(int32 4x1)	0	10	0
gradients/conv3_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	4419	4419	(128x384x13x13)(int32 4x1)->(128x13x13x384)	10	10	0
_retval_gradients/conv4/BiasAdd_grad/BiasAddGrad_0_6	_Retval	CPU-0	0	8	29	(256x1)->(no output info)	0	10	0
conv3/weights/read	Identity	GPU-0	0	5	20	(3x3x192x384)->(3x3x192x384)	0	10	0
gradients/conv5_grad/ReluGrad	ReluGrad	GPU-0	0	4276	4276	(128x256x13x13)(128x256x13x13)->(128x256x13x13)	10	10	0
ConstantFolding/gradients/conv2/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	7	22	(no input)->(int32 4x1)	0	10	0
gradients/conv2/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	64176	64176	(128x27x27x64)(int32 4x1)(128x27x27x192)->(5x5x64x192)	10	10	0
conv4/Conv2D	Conv2D	GPU-0	0	60294	60294	(128x384x13x13)(3x3x384x256)->(128x256x13x13)	10	10	0
conv5/Conv2D	Conv2D	GPU-0	0	41757	41757	(128x256x13x13)(3x3x256x256)->(128x256x13x13)	10	10	0
conv2/biases	VariableV2	GPU-0	0	13	23	(no input)->(192x1)	0	10	0
gradients/lrn2/LRN_grad/LRNGrad	LRNGrad	GPU-0	0	311080	311080	(128x27x27x192)(128x27x27x192)(128x27x27x192)->(128x27x27x192)	10	10	0
Variable	VariableV2	GPU-0	0	29	52	(no input)->(128x224x224x3)	0	10	0
